Exact_Count,Estimator_1,Estimator_2,Estimator_3,Estimator_4,Estimator_5,Average_Estimator
4918,2047,4095,4095,8191,8191,5323.8
4919,2047,4095,4095,8191,8191,5323.8
4920,2047,4095,4095,8191,8191,5323.8
4921,2047,4095,4095,8191,8191,5323.8
4922,2047,4095,4095,8191,8191,5323.8
4923,2047,4095,4095,8191,8191,5323.8
4924,2047,4095,4095,8191,8191,5323.8
4925,2047,4095,4095,8191,8191,5323.8
4926,2047,4095,4095,8191,8191,5323.8
4927,2047,4095,4095,8191,8191,5323.8
4928,2047,4095,4095,8191,8191,5323.8
4929,2047,4095,4095,8191,8191,5323.8
4930,2047,4095,4095,8191,8191,5323.8
4931,2047,4095,4095,8191,8191,5323.8
4932,2047,4095,4095,8191,8191,5323.8
4933,2047,4095,4095,8191,8191,5323.8
4934,2047,4095,4095,8191,8191,5323.8
4935,2047,4095,4095,8191,8191,5323.8
4936,2047,4095,4095,8191,8191,5323.8
4937,2047,4095,4095,8191,8191,5323.8
4938,2047,4095,4095,8191,8191,5323.8
4939,2047,4095,4095,8191,8191,5323.8
4940,2047,4095,4095,8191,8191,5323.8
4941,2047,4095,4095,8191,8191,5323.8
4942,2047,4095,4095,8191,8191,5323.8
4943,2047,4095,4095,8191,8191,5323.8
4944,2047,4095,4095,8191,8191,5323.8
4945,2047,4095,4095,8191,8191,5323.8
4946,2047,4095,4095,8191,8191,5323.8
4947,2047,4095,4095,8191,8191,5323.8
4948,2047,4095,4095,8191,8191,5323.8
4949,2047,4095,4095,8191,8191,5323.8
4950,2047,4095,4095,8191,8191,5323.8
4951,2047,4095,4095,8191,8191,5323.8
4952,2047,4095,4095,8191,8191,5323.8
4953,2047,4095,4095,8191,8191,5323.8
4954,2047,4095,4095,8191,8191,5323.8
4955,2047,4095,4095,8191,8191,5323.8
4956,2047,4095,4095,8191,8191,5323.8
4957,2047,4095,4095,8191,8191,5323.8
4958,2047,4095,4095,8191,8191,5323.8
4959,2047,4095,4095,8191,8191,5323.8
4960,2047,4095,4095,8191,8191,5323.8
4961,2047,4095,4095,8191,8191,5323.8
4962,2047,4095,4095,8191,8191,5323.8
4963,2047,4095,4095,8191,8191,5323.8
4964,2047,4095,4095,8191,8191,5323.8
4965,2047,4095,4095,8191,8191,5323.8
4966,2047,4095,4095,8191,8191,5323.8
4967,2047,4095,4095,8191,8191,5323.8
4968,2047,4095,4095,8191,8191,5323.8
4969,2047,4095,4095,8191,8191,5323.8
4970,2047,4095,4095,8191,8191,5323.8
4971,2047,4095,4095,8191,8191,5323.8
4972,2047,4095,4095,8191,8191,5323.8
4973,2047,4095,4095,8191,8191,5323.8
4974,2047,4095,4095,8191,8191,5323.8
4975,2047,4095,4095,8191,8191,5323.8
4976,2047,4095,4095,8191,8191,5323.8
4977,2047,4095,4095,8191,8191,5323.8
4978,2047,4095,4095,8191,8191,5323.8
4979,2047,4095,4095,8191,8191,5323.8
4980,2047,4095,4095,8191,8191,5323.8
4981,2047,4095,4095,8191,8191,5323.8
4982,2047,4095,4095,8191,8191,5323.8
4983,2047,4095,4095,8191,8191,5323.8
4984,2047,4095,4095,8191,8191,5323.8
4985,2047,4095,4095,8191,8191,5323.8
4986,2047,4095,4095,8191,8191,5323.8
4987,2047,4095,4095,8191,8191,5323.8
4988,2047,4095,4095,8191,8191,5323.8
4989,2047,4095,4095,8191,8191,5323.8
4990,2047,4095,4095,8191,8191,5323.8
4991,2047,4095,4095,8191,8191,5323.8
4992,2047,4095,4095,8191,8191,5323.8
4993,2047,4095,4095,8191,8191,5323.8
4994,2047,4095,4095,8191,8191,5323.8
4995,2047,4095,4095,8191,8191,5323.8
4996,2047,4095,4095,8191,8191,5323.8
4997,2047,4095,4095,8191,8191,5323.8
4998,2047,4095,4095,8191,8191,5323.8
4999,2047,4095,4095,8191,8191,5323.8
5000,2047,4095,4095,8191,8191,5323.8
5001,2047,4095,4095,8191,8191,5323.8
5002,2047,4095,4095,8191,8191,5323.8
5003,2047,4095,4095,8191,8191,5323.8
5004,2047,4095,4095,8191,8191,5323.8
5005,2047,4095,4095,8191,8191,5323.8
5006,2047,4095,4095,8191,8191,5323.8
5007,2047,4095,4095,8191,8191,5323.8
5008,2047,4095,4095,8191,8191,5323.8
5009,2047,4095,4095,8191,8191,5323.8
5010,2047,4095,4095,8191,8191,5323.8
5011,2047,4095,4095,8191,8191,5323.8
5012,2047,4095,4095,8191,8191,5323.8
5013,2047,4095,4095,8191,8191,5323.8
5014,2047,4095,4095,8191,8191,5323.8
5015,2047,4095,4095,8191,8191,5323.8
5016,2047,4095,4095,8191,8191,5323.8
5017,2047,4095,4095,8191,8191,5323.8
5018,2047,4095,4095,8191,8191,5323.8
5019,2047,4095,4095,8191,8191,5323.8
5020,2047,4095,4095,8191,8191,5323.8
5021,2047,4095,4095,8191,8191,5323.8
5022,2047,4095,4095,8191,8191,5323.8
5023,2047,4095,4095,8191,8191,5323.8
5024,2047,4095,4095,8191,8191,5323.8
5025,2047,4095,4095,8191,8191,5323.8
5026,2047,4095,4095,8191,8191,5323.8
5027,2047,4095,4095,8191,8191,5323.8
5028,2047,4095,4095,8191,8191,5323.8
5029,2047,4095,4095,8191,8191,5323.8
5030,2047,4095,4095,8191,8191,5323.8
5031,2047,4095,4095,8191,8191,5323.8
5032,2047,4095,4095,8191,8191,5323.8
5033,2047,4095,4095,8191,8191,5323.8
5034,2047,4095,4095,8191,8191,5323.8
5035,2047,4095,4095,8191,8191,5323.8
5036,2047,4095,4095,8191,8191,5323.8
5037,2047,4095,4095,8191,8191,5323.8
5038,2047,4095,4095,8191,8191,5323.8
5039,2047,4095,4095,8191,8191,5323.8
5040,2047,4095,4095,8191,8191,5323.8
5041,2047,4095,4095,8191,8191,5323.8
5042,2047,4095,4095,8191,8191,5323.8
5043,2047,4095,4095,8191,8191,5323.8
5044,2047,4095,4095,8191,8191,5323.8
5045,2047,4095,4095,8191,8191,5323.8
5046,2047,4095,4095,8191,8191,5323.8
5047,2047,4095,4095,8191,8191,5323.8
5048,2047,4095,4095,8191,8191,5323.8
5049,2047,4095,4095,8191,8191,5323.8
5050,2047,4095,4095,8191,8191,5323.8
5051,2047,4095,4095,8191,8191,5323.8
5052,2047,4095,4095,8191,8191,5323.8
5053,2047,4095,4095,8191,8191,5323.8
5054,2047,4095,4095,8191,8191,5323.8
5055,2047,4095,4095,8191,8191,5323.8
5056,2047,4095,4095,8191,8191,5323.8
5057,2047,4095,4095,8191,8191,5323.8
5058,2047,4095,4095,8191,8191,5323.8
5059,2047,4095,4095,8191,8191,5323.8
5060,2047,4095,4095,8191,8191,5323.8
5061,2047,4095,4095,8191,8191,5323.8
5062,2047,4095,4095,8191,8191,5323.8
5063,2047,4095,4095,8191,8191,5323.8
5064,2047,4095,4095,8191,8191,5323.8
5065,2047,4095,4095,8191,8191,5323.8
5066,2047,4095,4095,8191,8191,5323.8
5067,2047,4095,4095,8191,8191,5323.8
5068,2047,4095,4095,8191,8191,5323.8
5069,2047,4095,4095,8191,8191,5323.8
5070,2047,4095,4095,8191,8191,5323.8
5071,2047,4095,4095,8191,8191,5323.8
5072,2047,4095,4095,8191,8191,5323.8
5073,2047,4095,4095,8191,8191,5323.8
5074,2047,4095,4095,8191,8191,5323.8
5075,2047,4095,4095,8191,8191,5323.8
5076,2047,4095,4095,8191,8191,5323.8
5077,2047,4095,4095,8191,8191,5323.8
5078,2047,4095,4095,8191,8191,5323.8
5079,2047,4095,4095,8191,8191,5323.8
5080,2047,4095,4095,8191,8191,5323.8
5081,2047,4095,4095,8191,8191,5323.8
5082,2047,4095,4095,8191,8191,5323.8
5083,2047,4095,4095,8191,8191,5323.8
5084,2047,4095,4095,8191,8191,5323.8
5085,2047,4095,4095,8191,8191,5323.8
5086,2047,4095,4095,8191,8191,5323.8
5087,2047,4095,4095,8191,8191,5323.8
5088,2047,4095,4095,8191,8191,5323.8
5089,2047,4095,4095,8191,8191,5323.8
5090,2047,4095,4095,8191,8191,5323.8
5091,2047,4095,4095,8191,8191,5323.8
5092,2047,4095,4095,8191,8191,5323.8
5093,2047,4095,4095,8191,8191,5323.8
5094,2047,4095,4095,8191,8191,5323.8
5095,2047,4095,4095,8191,8191,5323.8
5096,2047,4095,4095,8191,8191,5323.8
5097,2047,4095,4095,8191,8191,5323.8
5098,2047,4095,4095,8191,8191,5323.8
5099,2047,4095,4095,8191,8191,5323.8
5100,2047,4095,4095,8191,8191,5323.8
5101,2047,4095,4095,8191,8191,5323.8
5102,2047,4095,4095,8191,8191,5323.8
5103,2047,4095,4095,8191,8191,5323.8
5104,2047,4095,4095,8191,8191,5323.8
5105,2047,4095,4095,8191,8191,5323.8
5106,2047,4095,4095,8191,8191,5323.8
5107,2047,4095,4095,8191,8191,5323.8
5108,2047,4095,4095,8191,8191,5323.8
5109,2047,4095,4095,8191,8191,5323.8
5110,2047,4095,4095,8191,8191,5323.8
5111,2047,4095,4095,8191,8191,5323.8
5112,2047,4095,4095,8191,8191,5323.8
5113,2047,4095,4095,8191,8191,5323.8
5114,2047,4095,4095,8191,8191,5323.8
5115,2047,4095,4095,8191,8191,5323.8
5116,2047,4095,4095,8191,8191,5323.8
5117,2047,4095,4095,8191,8191,5323.8
5118,2047,4095,4095,8191,8191,5323.8
5119,2047,4095,4095,8191,8191,5323.8
5120,2047,4095,4095,8191,8191,5323.8
5121,2047,4095,4095,8191,8191,5323.8
5122,2047,4095,4095,8191,8191,5323.8
5123,2047,4095,4095,8191,8191,5323.8
5124,2047,4095,4095,8191,8191,5323.8
5125,2047,4095,4095,8191,8191,5323.8
5126,2047,4095,4095,8191,8191,5323.8
5127,2047,4095,4095,8191,8191,5323.8
5128,2047,4095,4095,8191,8191,5323.8
5129,2047,4095,4095,8191,8191,5323.8
5130,2047,4095,4095,8191,8191,5323.8
5131,2047,4095,4095,8191,8191,5323.8
5132,2047,4095,4095,8191,8191,5323.8
5133,2047,4095,4095,8191,8191,5323.8
5134,2047,4095,4095,8191,8191,5323.8
5135,2047,4095,4095,8191,8191,5323.8
5136,2047,4095,4095,8191,8191,5323.8
5137,2047,4095,4095,8191,8191,5323.8
5138,2047,4095,4095,8191,8191,5323.8
5139,2047,4095,4095,8191,8191,5323.8
5140,2047,4095,4095,8191,8191,5323.8
5141,2047,4095,4095,8191,8191,5323.8
5142,2047,4095,4095,8191,8191,5323.8
5143,2047,4095,4095,8191,8191,5323.8
5144,2047,4095,4095,8191,8191,5323.8
5145,2047,4095,4095,8191,8191,5323.8
5146,2047,4095,4095,8191,8191,5323.8
5147,2047,4095,4095,8191,8191,5323.8
5148,2047,4095,4095,8191,8191,5323.8
5149,2047,4095,4095,8191,8191,5323.8
5150,2047,4095,4095,8191,8191,5323.8
5151,2047,4095,4095,8191,8191,5323.8
5152,2047,4095,4095,8191,8191,5323.8
5153,2047,4095,4095,8191,8191,5323.8
5154,2047,4095,4095,8191,8191,5323.8
5155,2047,4095,4095,8191,8191,5323.8
5156,2047,4095,4095,8191,8191,5323.8
5157,2047,4095,4095,8191,8191,5323.8
5158,2047,4095,4095,8191,8191,5323.8
5159,2047,4095,4095,8191,8191,5323.8
5160,2047,4095,4095,8191,8191,5323.8
5161,2047,4095,4095,8191,8191,5323.8
5162,2047,4095,4095,8191,8191,5323.8
5163,2047,4095,4095,8191,8191,5323.8
5164,2047,4095,4095,8191,8191,5323.8
5165,2047,4095,4095,8191,8191,5323.8
5166,2047,4095,4095,8191,8191,5323.8
5167,2047,4095,4095,8191,8191,5323.8
5168,2047,4095,4095,8191,8191,5323.8
5169,2047,4095,4095,8191,8191,5323.8
5170,2047,4095,4095,8191,8191,5323.8
5171,2047,4095,4095,8191,8191,5323.8
5172,2047,4095,4095,8191,8191,5323.8
5173,2047,4095,4095,8191,8191,5323.8
5174,2047,4095,4095,8191,8191,5323.8
5175,2047,4095,4095,8191,8191,5323.8
5176,2047,4095,4095,8191,8191,5323.8
5177,2047,4095,4095,8191,8191,5323.8
5178,2047,4095,4095,8191,8191,5323.8
5179,2047,4095,4095,8191,8191,5323.8
5180,2047,4095,4095,8191,8191,5323.8
5181,2047,4095,4095,8191,8191,5323.8
5182,2047,4095,4095,8191,8191,5323.8
5183,2047,4095,4095,8191,8191,5323.8
5184,2047,4095,4095,8191,8191,5323.8
5185,2047,4095,4095,8191,8191,5323.8
5186,2047,4095,4095,8191,8191,5323.8
5187,2047,4095,4095,8191,8191,5323.8
5188,2047,4095,4095,8191,8191,5323.8
5189,2047,4095,4095,8191,8191,5323.8
5190,2047,4095,4095,8191,8191,5323.8
5191,2047,4095,4095,8191,8191,5323.8
5192,2047,4095,4095,8191,8191,5323.8
5193,2047,4095,4095,8191,8191,5323.8
5194,2047,4095,4095,8191,8191,5323.8
5195,2047,4095,4095,8191,8191,5323.8
5196,2047,4095,4095,8191,8191,5323.8
5197,2047,4095,4095,8191,8191,5323.8
5198,2047,4095,4095,8191,8191,5323.8
5199,2047,4095,4095,8191,8191,5323.8
5200,2047,4095,4095,8191,8191,5323.8
5201,2047,4095,4095,8191,8191,5323.8
5202,2047,4095,4095,8191,8191,5323.8
5203,2047,4095,4095,8191,8191,5323.8
5204,2047,4095,4095,8191,8191,5323.8
5205,2047,4095,4095,8191,8191,5323.8
5206,2047,4095,4095,8191,8191,5323.8
5207,2047,4095,4095,8191,8191,5323.8
5208,2047,4095,4095,8191,8191,5323.8
5209,2047,4095,4095,8191,8191,5323.8
5210,2047,4095,4095,8191,8191,5323.8
5211,2047,4095,4095,8191,8191,5323.8
5212,2047,4095,4095,8191,8191,5323.8
5213,2047,4095,4095,8191,8191,5323.8
5214,2047,4095,4095,8191,8191,5323.8
5215,2047,4095,4095,8191,8191,5323.8
5216,2047,4095,4095,8191,8191,5323.8
5217,2047,4095,4095,8191,8191,5323.8
5218,2047,4095,4095,8191,8191,5323.8
5219,2047,4095,4095,8191,8191,5323.8
5220,2047,4095,4095,8191,8191,5323.8
5221,2047,4095,4095,8191,8191,5323.8
5222,2047,4095,4095,8191,8191,5323.8
5223,2047,4095,4095,8191,8191,5323.8
5224,2047,4095,4095,8191,8191,5323.8
5225,2047,4095,4095,8191,8191,5323.8
5226,2047,4095,4095,8191,8191,5323.8
5227,2047,4095,4095,8191,8191,5323.8
5228,2047,4095,4095,8191,8191,5323.8
5229,2047,4095,4095,8191,8191,5323.8
5230,2047,4095,4095,8191,8191,5323.8
5231,2047,4095,4095,8191,8191,5323.8
5232,2047,4095,4095,8191,8191,5323.8
5233,2047,4095,4095,8191,8191,5323.8
5234,2047,4095,4095,8191,8191,5323.8
5235,2047,4095,4095,8191,8191,5323.8
5236,2047,4095,4095,8191,8191,5323.8
5237,2047,4095,4095,8191,8191,5323.8
5238,2047,4095,4095,8191,8191,5323.8
5239,2047,4095,4095,8191,8191,5323.8
5240,2047,4095,4095,8191,8191,5323.8
5241,2047,4095,4095,8191,8191,5323.8
5242,2047,4095,4095,8191,8191,5323.8
5243,2047,4095,4095,8191,8191,5323.8
5244,2047,4095,4095,8191,8191,5323.8
5245,2047,4095,4095,8191,8191,5323.8
5246,2047,4095,4095,8191,8191,5323.8
5247,2047,4095,4095,8191,8191,5323.8
5248,2047,4095,4095,8191,8191,5323.8
5249,2047,4095,4095,8191,8191,5323.8
5250,2047,4095,4095,8191,8191,5323.8
5251,2047,4095,4095,8191,8191,5323.8
5252,2047,4095,4095,8191,8191,5323.8
5253,2047,4095,4095,8191,8191,5323.8
5254,2047,4095,4095,8191,8191,5323.8
5255,2047,4095,4095,8191,8191,5323.8
5256,2047,4095,4095,8191,8191,5323.8
5257,2047,4095,4095,8191,8191,5323.8
5258,2047,4095,4095,8191,8191,5323.8
5259,2047,4095,4095,8191,8191,5323.8
5260,2047,4095,4095,8191,8191,5323.8
5261,2047,4095,4095,8191,8191,5323.8
5262,2047,4095,4095,8191,8191,5323.8
5263,2047,4095,4095,8191,8191,5323.8
5264,2047,4095,4095,8191,8191,5323.8
5265,2047,4095,4095,8191,8191,5323.8
5266,2047,4095,4095,8191,8191,5323.8
5267,2047,4095,4095,8191,8191,5323.8
5268,2047,4095,4095,8191,8191,5323.8
5269,2047,4095,4095,8191,8191,5323.8
5270,2047,4095,4095,8191,8191,5323.8
5271,2047,4095,4095,8191,8191,5323.8
5272,2047,4095,4095,8191,8191,5323.8
5273,2047,4095,4095,8191,8191,5323.8
5274,2047,4095,4095,8191,8191,5323.8
5275,2047,4095,4095,8191,8191,5323.8
5276,2047,4095,4095,8191,8191,5323.8
5277,2047,4095,4095,8191,8191,5323.8
5278,2047,4095,4095,8191,8191,5323.8
5279,2047,4095,4095,8191,8191,5323.8
5280,2047,4095,4095,8191,8191,5323.8
5281,2047,4095,4095,8191,8191,5323.8
5282,2047,4095,4095,8191,8191,5323.8
5283,2047,4095,4095,8191,8191,5323.8
5284,2047,4095,4095,8191,8191,5323.8
5285,2047,4095,4095,8191,8191,5323.8
5286,2047,4095,4095,8191,8191,5323.8
5287,2047,4095,4095,8191,8191,5323.8
5288,2047,4095,4095,8191,8191,5323.8
5289,2047,4095,4095,8191,8191,5323.8
5290,2047,4095,4095,8191,8191,5323.8
5291,2047,4095,4095,8191,8191,5323.8
5292,2047,4095,4095,8191,8191,5323.8
5293,2047,4095,4095,8191,8191,5323.8
5294,2047,4095,4095,8191,8191,5323.8
5295,2047,4095,4095,8191,8191,5323.8
5296,2047,4095,4095,8191,8191,5323.8
5297,2047,4095,4095,8191,8191,5323.8
5298,2047,4095,4095,8191,8191,5323.8
5299,2047,4095,4095,8191,8191,5323.8
5300,2047,4095,4095,8191,8191,5323.8
5301,2047,4095,4095,8191,8191,5323.8
5302,2047,4095,4095,8191,8191,5323.8
5303,2047,4095,4095,8191,8191,5323.8
5304,2047,4095,4095,8191,8191,5323.8
5305,2047,4095,4095,8191,8191,5323.8
5306,2047,4095,4095,8191,8191,5323.8
5307,2047,4095,4095,8191,8191,5323.8
5308,2047,4095,4095,8191,8191,5323.8
5309,2047,4095,4095,8191,8191,5323.8
5310,2047,4095,4095,8191,8191,5323.8
5311,2047,4095,4095,8191,8191,5323.8
5312,2047,4095,4095,8191,8191,5323.8
5313,2047,4095,4095,8191,8191,5323.8
5314,2047,4095,4095,8191,8191,5323.8
5315,2047,4095,4095,8191,8191,5323.8
5316,2047,4095,4095,8191,8191,5323.8
5317,2047,4095,4095,8191,8191,5323.8
5318,2047,4095,4095,8191,8191,5323.8
5319,2047,4095,4095,8191,8191,5323.8
5320,2047,4095,4095,8191,8191,5323.8
5321,2047,4095,4095,8191,8191,5323.8
5322,2047,4095,4095,8191,8191,5323.8
5323,2047,4095,4095,8191,8191,5323.8
5324,2047,4095,4095,8191,8191,5323.8
5325,2047,4095,4095,8191,8191,5323.8
5326,2047,4095,4095,8191,8191,5323.8
5327,2047,4095,4095,8191,8191,5323.8
5328,2047,4095,4095,8191,8191,5323.8
5329,2047,4095,4095,8191,8191,5323.8
5330,2047,4095,4095,8191,8191,5323.8
5331,2047,4095,4095,8191,8191,5323.8
5332,2047,4095,4095,8191,8191,5323.8
5333,2047,4095,4095,8191,8191,5323.8
5334,2047,4095,4095,8191,8191,5323.8
5335,2047,4095,4095,8191,8191,5323.8
5336,2047,4095,4095,8191,8191,5323.8
5337,2047,4095,4095,8191,8191,5323.8
5338,2047,4095,4095,8191,8191,5323.8
5339,2047,4095,4095,8191,8191,5323.8
5340,2047,4095,4095,8191,8191,5323.8
5341,2047,4095,4095,8191,8191,5323.8
5342,2047,4095,4095,8191,8191,5323.8
5343,2047,4095,4095,8191,8191,5323.8
5344,2047,4095,4095,8191,8191,5323.8
5345,2047,4095,4095,8191,8191,5323.8
5346,2047,4095,4095,8191,8191,5323.8
5347,2047,4095,4095,8191,8191,5323.8
5348,2047,4095,4095,8191,8191,5323.8
5349,2047,4095,4095,8191,8191,5323.8
5350,2047,4095,4095,8191,8191,5323.8
5351,2047,4095,4095,8191,8191,5323.8
5352,2047,4095,4095,8191,8191,5323.8
5353,2047,4095,4095,8191,8191,5323.8
5354,2047,4095,4095,8191,8191,5323.8
5355,2047,4095,4095,8191,8191,5323.8
5356,2047,4095,4095,8191,8191,5323.8
5357,2047,4095,4095,8191,8191,5323.8
5358,2047,4095,4095,8191,8191,5323.8
5359,2047,4095,4095,8191,8191,5323.8
5360,2047,4095,4095,8191,8191,5323.8
5361,2047,4095,4095,8191,8191,5323.8
5362,2047,4095,4095,8191,8191,5323.8
5363,2047,4095,4095,8191,8191,5323.8
5364,2047,4095,4095,8191,8191,5323.8
5365,2047,4095,4095,8191,8191,5323.8
5366,2047,4095,4095,8191,8191,5323.8
5367,2047,4095,4095,8191,8191,5323.8
5368,2047,4095,4095,8191,8191,5323.8
5369,2047,4095,4095,8191,8191,5323.8
5370,2047,4095,4095,8191,8191,5323.8
5371,2047,4095,4095,8191,8191,5323.8
5372,2047,4095,4095,8191,8191,5323.8
5373,2047,4095,4095,8191,8191,5323.8
5374,2047,4095,4095,8191,8191,5323.8
5375,2047,4095,4095,8191,8191,5323.8
5376,2047,4095,4095,8191,8191,5323.8
5377,2047,4095,4095,8191,8191,5323.8
5378,2047,4095,4095,8191,8191,5323.8
5379,2047,4095,4095,8191,8191,5323.8
5380,2047,4095,4095,8191,8191,5323.8
5381,2047,4095,4095,8191,8191,5323.8
5382,2047,4095,4095,8191,8191,5323.8
5383,2047,4095,4095,8191,8191,5323.8
5384,2047,4095,4095,8191,8191,5323.8
5385,2047,4095,4095,8191,8191,5323.8
5386,2047,4095,4095,8191,8191,5323.8
5387,2047,4095,4095,8191,8191,5323.8
5388,2047,4095,4095,8191,8191,5323.8
5389,2047,4095,4095,8191,8191,5323.8
5390,2047,4095,4095,8191,8191,5323.8
5391,2047,4095,4095,8191,8191,5323.8
5392,2047,4095,4095,8191,8191,5323.8
5393,2047,4095,4095,8191,8191,5323.8
5394,2047,4095,4095,8191,8191,5323.8
5395,2047,4095,4095,8191,8191,5323.8
5396,2047,4095,4095,8191,8191,5323.8
5397,2047,4095,4095,8191,8191,5323.8
5398,2047,4095,4095,8191,8191,5323.8
5399,2047,4095,4095,8191,8191,5323.8
5400,2047,4095,4095,8191,8191,5323.8
5401,2047,4095,4095,8191,8191,5323.8
5402,2047,4095,4095,8191,8191,5323.8
5403,2047,4095,4095,8191,8191,5323.8
5404,2047,4095,4095,8191,8191,5323.8
5405,2047,4095,4095,8191,8191,5323.8
5406,2047,4095,4095,8191,8191,5323.8
5407,2047,4095,4095,8191,8191,5323.8
5408,2047,4095,4095,8191,8191,5323.8
5409,2047,4095,4095,8191,8191,5323.8
5410,2047,4095,4095,8191,8191,5323.8
5411,2047,4095,4095,8191,8191,5323.8
5412,2047,4095,4095,8191,8191,5323.8
5413,2047,4095,4095,8191,8191,5323.8
5414,2047,4095,4095,8191,8191,5323.8
5415,2047,4095,4095,8191,8191,5323.8
5416,2047,4095,4095,8191,8191,5323.8
5417,2047,4095,4095,8191,8191,5323.8
5418,2047,4095,4095,8191,8191,5323.8
5419,2047,4095,4095,8191,8191,5323.8
5420,2047,4095,4095,8191,8191,5323.8
5421,2047,4095,4095,8191,8191,5323.8
5422,2047,4095,4095,8191,8191,5323.8
5423,2047,4095,4095,8191,8191,5323.8
5424,2047,4095,4095,8191,8191,5323.8
5425,2047,4095,4095,8191,8191,5323.8
5426,2047,4095,4095,8191,8191,5323.8
5427,2047,4095,4095,8191,8191,5323.8
5428,2047,4095,4095,8191,8191,5323.8
5429,2047,4095,4095,8191,8191,5323.8
5430,2047,4095,4095,8191,8191,5323.8
5431,2047,4095,4095,8191,8191,5323.8
5432,2047,4095,4095,8191,8191,5323.8
5433,2047,4095,4095,8191,8191,5323.8
5434,2047,4095,4095,8191,8191,5323.8
5435,2047,4095,4095,8191,8191,5323.8
5436,2047,4095,4095,8191,8191,5323.8
5437,2047,4095,4095,8191,8191,5323.8
5438,2047,4095,4095,8191,8191,5323.8
5439,2047,4095,4095,8191,8191,5323.8
5440,2047,4095,4095,8191,8191,5323.8
5441,2047,4095,4095,8191,8191,5323.8
5442,2047,4095,4095,8191,8191,5323.8
5443,2047,4095,4095,8191,8191,5323.8
5444,2047,4095,4095,8191,8191,5323.8
5445,2047,4095,4095,8191,8191,5323.8
5446,2047,4095,4095,8191,8191,5323.8
5447,2047,4095,4095,8191,8191,5323.8
5448,2047,4095,4095,8191,8191,5323.8
5449,2047,4095,4095,8191,8191,5323.8
5450,2047,4095,4095,8191,8191,5323.8
5451,2047,4095,4095,8191,8191,5323.8
5452,2047,4095,4095,8191,8191,5323.8
5453,2047,4095,4095,8191,8191,5323.8
5454,2047,4095,4095,8191,8191,5323.8
5455,2047,4095,4095,8191,8191,5323.8
5456,2047,4095,4095,8191,8191,5323.8
5457,2047,4095,4095,8191,8191,5323.8
5458,2047,4095,4095,8191,8191,5323.8
5459,2047,4095,4095,8191,8191,5323.8
5460,2047,4095,4095,8191,8191,5323.8
5461,2047,4095,4095,8191,8191,5323.8
5462,2047,4095,4095,8191,8191,5323.8
5463,2047,4095,4095,8191,8191,5323.8
5464,2047,4095,4095,8191,8191,5323.8
5465,2047,4095,4095,8191,8191,5323.8
5466,2047,4095,4095,8191,8191,5323.8
5467,2047,4095,4095,8191,8191,5323.8
5468,2047,4095,4095,8191,8191,5323.8
5469,2047,4095,4095,8191,8191,5323.8
5470,2047,4095,4095,8191,8191,5323.8
5471,2047,4095,4095,8191,8191,5323.8
5472,2047,4095,4095,8191,8191,5323.8
5473,2047,4095,4095,8191,8191,5323.8
5474,2047,4095,4095,8191,8191,5323.8
5475,2047,4095,4095,8191,8191,5323.8
5476,2047,4095,4095,8191,8191,5323.8
5477,2047,4095,4095,8191,8191,5323.8
5478,2047,4095,4095,8191,8191,5323.8
5479,2047,4095,4095,8191,8191,5323.8
5480,2047,4095,4095,8191,8191,5323.8
5481,2047,4095,4095,8191,8191,5323.8
5482,2047,4095,4095,8191,8191,5323.8
5483,2047,4095,4095,8191,8191,5323.8
5484,2047,4095,4095,8191,8191,5323.8
5485,2047,4095,4095,8191,8191,5323.8
5486,2047,4095,4095,8191,8191,5323.8
5487,2047,4095,4095,8191,8191,5323.8
5488,2047,4095,4095,8191,8191,5323.8
5489,2047,4095,4095,8191,8191,5323.8
5490,2047,4095,4095,8191,8191,5323.8
5491,2047,4095,8191,8191,8191,6143
5492,2047,4095,8191,8191,8191,6143
5493,2047,4095,8191,8191,8191,6143
5494,2047,4095,8191,8191,8191,6143
5495,2047,4095,8191,8191,8191,6143
5496,2047,4095,8191,8191,8191,6143
5497,2047,4095,8191,8191,8191,6143
5498,2047,4095,8191,8191,8191,6143
5499,2047,4095,8191,8191,8191,6143
5500,2047,4095,8191,8191,8191,6143
5501,2047,4095,8191,8191,8191,6143
5502,2047,4095,8191,8191,8191,6143
5503,2047,4095,8191,8191,8191,6143
5504,2047,4095,8191,8191,8191,6143
5505,2047,4095,8191,8191,8191,6143
5506,2047,4095,8191,8191,8191,6143
5507,2047,4095,8191,8191,8191,6143
5508,2047,4095,8191,8191,8191,6143
5509,2047,4095,8191,8191,8191,6143
5510,2047,4095,8191,8191,8191,6143
5511,2047,4095,8191,8191,8191,6143
5512,2047,4095,8191,8191,8191,6143
5513,2047,4095,8191,8191,8191,6143
5514,2047,4095,8191,8191,8191,6143
5515,2047,4095,8191,8191,8191,6143
5516,2047,4095,8191,8191,8191,6143
5517,2047,4095,8191,8191,8191,6143
5518,2047,4095,8191,8191,8191,6143
5519,2047,4095,8191,8191,8191,6143
5520,2047,4095,8191,8191,8191,6143
5521,2047,4095,8191,8191,8191,6143
5522,2047,4095,8191,8191,8191,6143
5523,2047,4095,8191,8191,8191,6143
5524,2047,4095,8191,8191,8191,6143
5525,2047,4095,8191,8191,8191,6143
5526,2047,4095,8191,8191,8191,6143
