Exact_Count,Estimator_1,Estimator_2,Estimator_3,Estimator_4,Estimator_5,Estimator_6,Estimator_7,Estimator_8,Estimator_9,Estimator_10,Estimator_11,Estimator_12,Estimator_13,Estimator_14,Estimator_15,Estimator_16,Estimator_17,Estimator_18,Estimator_19,Estimator_20,Estimator_21,Estimator_22,Estimator_23,Estimator_24,Estimator_25,Estimator_26,Estimator_27,Estimator_28,Estimator_29,Estimator_30,Estimator_31,Estimator_32,Estimator_33,Estimator_34,Estimator_35,Estimator_36,Estimator_37,Estimator_38,Estimator_39,Estimator_40,Estimator_41,Estimator_42,Estimator_43,Estimator_44,Estimator_45,Estimator_46,Estimator_47,Estimator_48,Estimator_49,Estimator_50,Average_Estimator
115,127,63,255,127,63,63,255,63,127,127,63,31,31,63,127,63,127,127,255,63,255,31,127,127,127,127,127,63,63,63,127,63,127,255,31,63,127,127,127,255,63,63,31,255,31,63,63,127,63,255,112.92
116,127,63,255,127,63,63,255,63,127,127,63,31,31,63,127,63,127,127,255,63,255,31,127,127,127,127,127,63,63,63,127,63,127,255,31,63,127,127,127,255,63,63,31,255,31,63,63,127,63,255,112.92
117,127,63,255,127,63,63,255,63,127,127,63,31,31,63,127,63,127,127,255,63,255,31,127,127,127,127,127,63,63,63,127,63,127,255,31,63,127,127,127,255,63,63,31,255,31,63,63,127,63,511,118.04
118,127,63,255,127,63,63,255,63,127,127,63,31,31,63,127,63,127,127,255,63,255,31,127,127,127,127,127,63,63,63,127,63,127,255,31,63,127,127,127,255,63,63,63,255,63,63,63,127,63,511,119.32
119,255,63,255,127,63,63,255,63,127,127,63,31,31,63,127,63,127,127,255,63,255,31,127,127,127,127,127,63,63,63,127,63,127,255,31,63,127,127,127,255,63,63,63,255,63,63,63,127,63,511,121.88
120,255,63,255,127,63,63,255,63,255,127,63,31,31,63,127,63,127,127,255,63,255,31,127,127,127,127,127,63,63,63,127,63,127,255,31,63,127,127,127,255,63,63,63,255,63,63,63,127,63,511,124.44
121,255,63,255,127,63,63,255,63,255,127,63,31,31,63,127,63,127,127,255,63,255,31,127,127,127,127,127,63,63,63,127,63,127,255,31,63,127,127,127,255,63,63,63,255,63,63,63,127,63,511,124.44
122,255,63,255,127,63,63,255,63,255,127,63,31,31,63,127,63,127,127,255,63,255,31,127,127,127,127,127,63,63,63,127,63,127,255,31,63,127,127,127,255,127,63,63,255,63,63,63,127,63,511,125.72
123,255,63,255,127,63,63,255,63,255,127,63,31,31,63,127,63,127,127,255,63,255,31,127,127,127,127,127,63,63,63,127,63,127,255,63,63,127,127,127,255,127,63,63,255,63,63,63,127,63,511,126.36
124,255,63,255,127,63,127,255,63,255,127,63,31,31,63,127,63,127,127,255,63,255,31,127,127,255,127,127,63,63,63,127,63,127,255,63,63,127,127,127,255,127,63,63,255,63,63,63,127,63,511,130.2
125,255,63,255,127,63,127,255,63,255,127,63,31,31,63,127,63,127,127,255,63,255,31,127,127,255,127,127,63,63,63,127,63,127,255,63,63,127,127,127,255,127,63,63,255,63,63,63,127,63,511,130.2
126,255,63,255,127,63,127,255,63,255,127,63,63,31,63,127,63,127,127,255,63,255,63,127,127,255,127,127,63,63,63,127,63,127,511,63,63,127,127,127,255,127,63,63,255,63,63,63,127,63,511,136.6
127,255,63,255,127,63,127,255,63,255,127,63,63,31,63,127,63,127,127,255,63,255,63,127,127,255,127,127,63,63,63,127,63,127,511,63,63,127,127,127,255,127,63,63,255,63,63,63,127,63,511,136.6
128,255,63,255,127,63,127,255,63,255,127,63,63,31,63,127,63,127,127,255,63,255,63,127,127,255,127,127,63,63,63,127,63,127,511,63,63,127,127,127,255,127,63,63,255,63,63,63,127,63,511,136.6
129,255,63,255,127,63,127,255,63,255,127,63,63,31,63,127,63,127,127,255,63,255,63,127,127,255,127,127,63,63,63,127,63,127,511,63,63,127,127,127,255,127,63,63,255,63,63,63,127,63,511,136.6
130,255,63,255,127,63,127,255,63,255,127,63,63,31,63,127,63,127,127,255,63,255,63,127,127,255,127,127,63,63,63,127,63,127,511,63,63,127,127,127,255,127,63,63,255,63,63,63,127,63,511,136.6
131,255,63,255,127,63,127,255,63,255,127,63,63,31,63,127,63,127,127,255,63,255,63,127,127,255,127,127,63,63,63,127,63,127,511,63,63,127,127,127,255,127,63,63,255,63,63,63,127,63,511,136.6
132,255,63,255,127,63,127,255,63,255,127,63,63,31,63,127,63,127,127,255,63,255,63,127,127,255,127,127,63,63,63,127,63,127,511,63,127,127,127,127,255,127,63,63,255,63,63,63,127,63,511,137.88
133,255,63,255,127,63,127,255,63,255,127,63,127,31,63,127,63,127,127,255,63,255,63,127,127,255,127,127,63,63,63,127,63,127,511,63,127,127,127,127,255,127,63,63,255,127,63,63,127,63,511,140.44
134,255,63,255,127,63,127,255,63,255,127,63,127,31,63,127,63,127,127,255,63,255,63,127,127,255,127,127,63,63,63,127,63,127,511,63,127,127,127,127,255,127,63,63,255,127,63,63,127,63,511,140.44
135,255,63,255,127,63,127,255,63,255,127,63,127,31,63,127,63,127,127,255,63,255,63,127,127,255,127,127,63,63,63,127,63,127,511,63,127,127,127,127,255,127,63,63,255,127,63,63,127,63,511,140.44
136,255,63,255,127,63,127,255,63,255,127,63,127,31,63,127,63,127,127,255,63,255,63,127,127,255,127,127,63,63,63,127,63,127,511,63,127,127,127,127,255,127,63,63,255,127,63,63,127,63,511,140.44
137,255,127,255,127,63,127,255,63,255,127,63,127,31,127,127,63,127,127,255,63,255,63,127,127,255,127,127,63,63,63,127,63,127,511,63,127,127,127,127,255,127,63,63,255,127,63,63,127,63,511,143
138,255,127,255,127,63,127,255,63,255,127,63,127,63,127,127,63,127,127,255,63,255,63,127,127,255,127,127,63,63,63,127,63,127,511,63,127,127,127,127,255,127,63,63,255,127,63,63,127,63,511,143.64
139,255,127,255,127,63,127,255,63,255,127,63,127,63,127,127,63,127,127,255,63,255,63,127,127,255,127,127,63,63,63,127,63,127,511,63,127,127,127,127,255,127,63,63,255,127,63,63,127,63,511,143.64
140,255,127,255,127,63,127,255,63,255,127,63,127,63,127,127,63,127,127,255,63,255,63,127,127,255,127,127,63,63,63,127,63,127,511,63,127,127,127,127,255,127,63,63,255,127,63,63,127,63,511,143.64
141,255,127,255,127,63,127,255,63,255,127,63,127,63,127,127,63,127,127,255,63,255,63,127,127,255,127,127,63,63,63,127,63,127,511,63,127,127,127,127,255,127,63,63,255,127,63,63,127,63,511,143.64
142,255,127,255,127,63,127,255,63,255,127,63,127,63,127,127,63,127,127,255,63,255,63,127,127,255,127,127,63,63,63,127,63,127,511,63,127,127,127,127,255,127,63,63,255,127,63,63,127,63,511,143.64
143,255,127,255,127,63,127,255,63,255,127,63,127,63,127,127,63,127,127,255,63,255,63,127,127,255,127,127,63,63,63,127,63,127,511,63,127,127,127,127,255,127,63,63,255,127,63,63,127,63,511,143.64
144,255,127,255,127,63,127,255,63,255,127,63,127,63,127,127,63,127,127,255,63,255,63,127,127,255,127,127,63,63,63,127,63,127,511,63,127,127,127,127,255,127,63,63,255,127,63,63,127,63,511,143.64
145,255,127,255,127,63,127,255,63,255,127,63,127,63,127,127,63,127,127,255,63,255,63,127,127,255,127,127,63,63,63,127,63,127,511,63,127,127,127,127,255,127,63,63,255,127,63,63,127,63,511,143.64
146,255,127,255,127,63,127,255,63,255,127,63,127,63,127,127,63,127,127,255,63,255,63,127,127,255,127,127,63,63,63,127,63,127,511,63,127,127,127,127,255,127,63,63,255,127,63,63,127,63,511,143.64
147,255,127,255,127,63,127,255,63,255,127,63,127,63,127,127,63,127,127,255,63,255,63,127,127,255,127,127,63,63,63,127,63,127,511,63,127,127,127,127,255,127,63,63,255,127,63,63,127,63,511,143.64
148,255,127,255,127,63,127,255,63,255,127,63,127,63,127,127,63,127,127,255,63,255,63,127,127,255,127,127,127,63,63,127,63,127,511,63,127,127,127,127,255,127,63,63,255,127,63,63,127,63,511,144.92
149,255,127,255,127,63,127,255,63,255,127,63,127,63,127,127,63,127,127,255,63,255,63,127,127,255,127,127,127,63,63,127,63,127,511,63,127,127,127,127,255,127,63,63,255,127,63,63,127,63,511,144.92
150,255,127,255,127,63,127,255,63,255,127,63,127,63,127,127,63,127,127,255,63,255,63,127,127,255,127,127,127,63,63,127,63,127,511,63,127,127,127,127,255,127,63,63,255,127,63,63,127,63,511,144.92
151,255,127,255,127,63,127,255,63,255,127,63,127,63,127,127,63,127,127,255,63,255,63,127,127,255,127,127,127,63,63,127,63,127,511,63,127,127,127,127,255,127,63,63,255,127,63,63,127,63,511,144.92
152,255,127,255,127,63,127,255,63,255,127,63,127,63,127,127,63,127,127,255,63,255,63,127,127,255,127,127,127,63,63,127,63,127,511,63,127,127,127,127,255,127,63,63,255,127,63,63,127,63,511,144.92
153,255,127,255,127,63,127,255,63,255,127,63,127,63,127,127,63,127,127,255,63,255,63,127,127,255,127,127,127,63,63,127,63,127,511,63,127,127,127,127,255,127,63,63,255,127,63,63,127,63,511,144.92
154,255,127,255,127,63,127,255,63,255,127,63,127,63,127,127,63,127,127,255,63,255,63,127,127,255,127,127,127,63,63,127,63,127,511,63,127,127,127,127,255,127,63,63,255,127,63,63,255,63,511,147.48
155,255,127,255,127,63,127,255,63,255,127,63,127,63,127,127,63,255,127,255,63,255,63,127,127,255,127,127,127,63,63,127,63,127,511,63,127,127,127,127,255,127,63,63,255,127,63,63,255,63,511,150.04
156,255,127,255,127,63,127,255,63,255,127,63,127,63,127,127,63,255,127,255,63,255,63,127,127,255,127,127,127,63,63,127,63,127,511,63,127,127,127,127,255,127,63,63,255,127,63,63,255,63,511,150.04
157,255,127,255,127,63,127,255,63,255,127,63,127,63,127,127,63,255,127,255,63,255,63,127,127,255,127,127,127,63,63,127,63,127,511,63,127,127,127,127,255,127,63,63,255,127,63,63,255,63,511,150.04
158,255,127,255,127,63,127,255,63,255,127,63,127,63,127,127,63,255,127,255,63,255,63,127,127,255,127,127,127,63,63,127,63,127,511,63,127,127,127,127,255,127,63,63,255,127,63,63,255,63,511,150.04
159,255,127,255,127,63,127,255,63,255,127,63,127,63,127,127,63,255,127,255,63,255,63,127,127,255,127,127,127,63,63,127,63,127,511,63,127,127,127,127,255,127,63,63,255,127,63,63,255,127,511,151.32
160,255,127,255,127,63,127,255,63,255,127,63,127,63,127,127,63,255,127,255,63,255,63,127,127,255,127,127,127,63,63,127,63,127,511,63,127,127,127,127,255,127,63,63,255,127,63,63,255,127,511,151.32
161,255,127,255,127,63,127,255,63,255,127,63,127,63,127,127,63,255,127,255,63,255,63,127,127,255,127,127,127,63,63,127,63,127,511,63,127,127,127,127,255,127,63,63,255,127,63,63,255,255,511,153.88
162,255,127,255,127,63,127,255,63,255,127,63,127,63,127,127,63,255,127,255,63,255,63,127,127,255,127,127,127,63,63,127,63,127,511,63,127,127,127,127,255,127,63,63,255,127,63,63,255,255,511,153.88
163,255,127,255,127,63,127,255,63,255,127,63,127,63,127,127,63,255,127,255,63,255,63,127,127,255,127,127,127,63,63,127,63,127,511,63,127,127,127,127,255,127,63,63,255,127,63,63,255,255,511,153.88
164,255,127,255,127,63,127,255,63,255,127,63,127,63,127,127,63,255,127,255,63,255,63,127,127,255,127,127,255,63,63,127,63,127,511,63,127,127,127,127,255,127,63,63,255,127,63,63,255,255,511,156.44
165,255,127,255,127,63,127,255,63,255,127,63,127,63,127,127,63,255,127,255,63,255,63,127,127,255,127,127,255,63,63,127,63,127,511,63,127,127,127,127,255,127,63,63,255,127,63,63,255,255,511,156.44
166,255,127,255,127,63,127,255,63,255,127,63,127,63,127,127,63,255,127,255,63,255,63,127,127,255,127,127,255,63,63,127,63,127,511,63,127,127,127,127,255,127,63,63,255,127,63,63,255,255,511,156.44
167,255,127,255,127,63,127,255,63,255,127,63,127,63,127,127,63,255,127,255,63,255,63,127,127,255,127,127,255,63,63,127,63,127,511,63,127,127,127,127,255,127,63,63,255,127,63,63,255,255,511,156.44
168,255,127,255,127,63,127,255,63,255,127,63,127,63,127,127,63,255,127,255,63,255,63,127,127,255,127,127,255,63,63,127,63,127,511,63,127,127,127,127,255,127,63,63,255,127,63,63,255,255,511,156.44
169,255,127,255,127,63,127,255,63,255,127,63,127,63,127,127,63,255,127,255,63,255,63,127,127,255,127,127,255,63,63,127,63,127,511,63,127,127,127,127,255,127,63,63,255,127,63,63,255,255,511,156.44
170,255,127,255,127,63,127,255,63,255,127,63,127,63,127,127,63,255,127,255,63,255,63,127,127,255,127,127,255,63,63,127,63,127,511,63,127,127,127,127,255,127,63,127,255,127,63,63,255,255,511,157.72
171,255,127,255,127,63,127,255,63,255,127,63,127,63,127,127,63,255,127,255,63,255,63,127,127,255,127,127,255,63,63,127,63,127,511,63,127,127,127,127,255,127,63,127,255,127,63,63,255,255,511,157.72
172,255,127,255,127,63,127,255,63,255,127,63,127,63,127,127,63,255,127,255,63,255,63,127,127,255,127,127,255,63,63,127,63,127,511,63,127,127,127,127,255,127,63,127,255,127,63,63,255,255,511,157.72
173,255,127,255,127,63,127,255,63,255,127,63,127,63,127,127,63,255,127,255,63,255,63,127,127,255,127,127,255,63,63,127,63,127,511,63,127,127,127,127,255,127,63,127,255,127,63,63,255,255,511,157.72
174,255,127,255,127,63,127,255,63,255,127,63,127,63,127,127,63,255,127,255,63,255,63,127,127,255,127,127,255,63,63,127,63,127,511,63,127,127,127,127,255,127,63,127,255,127,63,63,255,255,511,157.72
175,255,127,255,127,63,127,255,63,255,127,63,127,63,127,127,63,255,127,255,63,255,63,127,127,255,127,127,255,63,63,127,63,127,511,63,127,127,127,127,255,127,63,127,255,127,63,63,255,255,511,157.72
176,255,127,255,127,63,127,255,63,255,127,63,127,63,127,127,63,255,127,255,63,255,63,127,127,255,127,127,255,63,63,127,63,127,511,63,127,127,127,127,255,127,63,127,255,127,63,63,255,255,511,157.72
177,255,127,255,127,63,127,255,63,255,127,63,127,63,127,127,63,255,127,255,63,255,63,127,127,255,127,127,255,63,63,127,63,127,511,63,127,127,127,127,255,127,63,127,255,127,63,63,255,255,511,157.72
178,255,127,255,127,63,127,255,63,255,127,63,127,63,127,127,63,255,127,255,63,255,63,127,127,255,127,127,255,63,63,127,63,127,511,63,127,127,127,127,255,127,63,127,511,127,63,63,255,255,511,162.84
179,255,127,255,127,63,127,255,63,255,127,63,127,63,127,127,63,255,127,255,63,255,63,127,127,255,127,127,255,63,63,127,63,127,511,63,127,255,127,127,255,127,63,127,511,127,63,63,255,255,511,165.4
180,255,127,255,127,63,127,255,63,255,127,63,127,63,127,127,63,255,127,255,63,255,63,127,127,255,127,127,255,63,63,127,63,127,511,63,127,255,127,127,255,127,63,127,511,127,63,63,255,255,511,165.4
181,255,127,255,127,63,127,255,63,255,127,63,127,63,127,127,63,255,127,255,63,255,63,127,127,255,127,127,255,63,127,127,63,127,511,63,127,255,127,127,255,127,63,127,511,127,63,63,255,255,511,166.68
182,255,127,255,127,63,127,255,63,255,127,63,127,63,127,127,63,255,127,255,63,255,63,127,127,255,127,127,255,63,127,127,63,127,511,63,127,255,127,127,255,127,63,127,511,127,63,63,255,255,511,166.68
183,255,127,255,127,63,127,255,63,255,127,63,127,63,127,127,63,255,127,255,63,255,63,127,127,255,127,127,255,63,127,127,63,127,511,63,127,255,127,127,255,127,63,127,511,127,63,63,255,255,511,166.68
184,255,127,255,127,63,127,255,63,255,127,63,127,63,127,127,63,255,127,255,63,255,63,127,127,255,127,127,255,63,127,127,63,127,511,63,127,255,127,127,255,127,63,127,511,127,63,63,255,255,511,166.68
185,255,127,255,127,63,127,255,63,255,127,63,127,63,127,127,63,255,127,255,63,255,63,127,127,255,127,127,255,63,127,127,63,127,511,63,127,255,127,127,255,127,63,127,511,127,63,63,255,255,511,166.68
186,255,127,255,127,63,127,255,63,255,127,63,127,63,127,127,63,255,127,255,63,255,63,127,127,255,127,127,255,63,127,127,63,127,511,63,127,255,127,127,255,127,63,127,511,127,63,63,255,255,511,166.68
187,255,127,255,127,63,127,255,63,255,127,63,127,63,127,127,63,255,127,255,63,255,63,127,127,255,127,127,255,63,127,127,63,127,511,63,127,255,127,127,255,127,63,127,511,127,63,63,255,255,511,166.68
188,255,127,255,127,63,127,255,63,255,127,63,127,63,127,127,63,255,127,255,63,255,63,127,127,255,127,127,255,63,127,127,63,127,511,63,127,255,127,127,255,127,63,127,511,127,63,63,255,255,511,166.68
189,255,127,255,127,63,127,255,63,255,127,63,127,63,127,127,63,255,127,255,63,255,63,127,127,255,127,127,255,63,127,127,63,127,511,63,127,255,127,127,255,127,63,127,511,127,63,63,255,255,511,166.68
190,255,127,255,127,63,127,255,63,255,127,63,127,63,127,127,63,255,127,255,63,255,63,127,127,255,127,127,255,63,127,127,63,127,511,63,127,255,127,127,255,127,63,127,511,127,63,63,255,255,511,166.68
191,255,127,255,127,63,127,255,63,255,127,63,127,63,127,127,63,255,127,255,63,255,63,127,127,255,127,127,255,63,127,127,63,127,511,63,127,255,127,127,255,127,63,127,511,127,63,63,255,255,511,166.68
192,255,127,255,127,63,127,255,63,255,127,63,127,63,127,127,63,255,127,255,63,255,63,127,127,255,127,127,255,63,127,127,63,127,511,63,127,255,127,127,255,127,63,127,511,127,63,63,255,255,511,166.68
193,255,127,255,127,63,127,255,63,255,127,63,127,127,127,127,63,255,127,255,63,255,63,127,127,255,127,127,255,63,127,127,63,127,511,63,127,255,127,127,255,127,63,127,511,127,63,63,255,255,511,167.96
194,255,127,255,127,63,127,255,63,255,127,63,127,127,127,127,63,255,127,255,63,255,63,127,127,255,127,127,255,63,127,127,63,127,511,63,127,255,127,127,255,127,63,127,511,127,63,63,255,255,511,167.96
195,255,127,255,127,63,127,255,63,255,127,63,127,127,127,127,63,255,127,255,63,255,63,127,127,255,127,127,255,63,127,127,63,127,511,63,127,255,127,127,255,127,63,127,511,127,63,63,255,255,511,167.96
196,255,127,255,127,63,127,255,63,255,127,63,127,127,127,127,63,255,127,255,63,255,63,127,127,255,127,127,255,63,127,127,63,127,511,63,127,255,127,127,255,127,63,127,511,127,63,63,255,255,511,167.96
197,255,127,255,127,63,127,255,63,255,127,63,127,127,127,127,63,255,127,255,63,255,63,127,127,255,127,127,255,63,127,127,63,127,511,63,127,255,127,127,255,127,63,127,511,127,63,63,255,255,511,167.96
198,255,127,255,127,63,127,255,63,255,127,63,127,127,127,127,63,255,127,255,63,255,63,127,127,255,127,127,255,63,127,127,63,127,511,63,127,255,127,127,255,127,127,127,511,127,63,63,255,255,511,169.24
199,255,127,255,127,63,127,255,63,255,127,63,127,127,127,127,63,255,127,255,63,255,63,127,127,255,127,127,255,63,127,127,63,127,511,63,127,255,127,127,255,127,127,127,511,127,63,63,255,255,511,169.24
200,255,127,255,127,63,127,255,63,255,127,63,127,127,127,127,63,255,127,255,63,255,63,127,127,255,127,127,255,63,127,127,63,127,511,63,127,255,127,127,255,127,127,127,511,127,63,63,255,255,511,169.24
201,255,127,255,127,63,127,255,63,255,127,63,127,127,127,127,63,255,255,255,63,255,63,127,127,255,127,127,255,63,127,127,63,127,511,63,127,255,127,127,255,127,127,127,511,127,63,63,255,255,511,171.8
202,255,127,255,127,63,127,255,63,255,127,63,127,127,127,127,63,255,255,255,63,255,63,127,127,255,127,127,255,63,127,127,63,127,511,63,127,255,127,127,255,127,127,127,511,127,63,63,255,255,511,171.8
203,255,127,255,127,63,127,255,63,255,127,63,127,127,255,127,63,255,255,255,63,255,63,127,127,255,127,127,255,63,127,127,63,127,511,63,127,255,127,127,255,127,127,127,511,127,63,63,255,255,511,174.36
204,511,127,255,127,63,127,255,63,255,127,63,127,127,255,127,63,255,255,255,63,255,63,127,127,255,127,127,255,63,127,127,63,127,511,63,127,255,127,127,255,127,127,127,511,127,63,63,255,255,511,179.48
205,511,127,255,127,63,127,255,63,255,127,63,127,127,255,127,63,255,255,255,63,255,63,127,127,255,127,127,255,63,127,127,63,127,511,63,127,255,127,127,255,127,127,127,511,127,63,63,255,255,511,179.48
206,511,127,255,127,63,127,255,63,255,127,63,127,127,255,127,63,255,255,511,63,255,63,127,127,255,127,127,255,63,127,127,63,127,511,63,127,255,127,127,255,127,127,127,511,127,63,63,255,255,511,184.6
207,511,127,255,127,63,127,255,63,255,127,63,127,127,255,127,63,255,255,511,127,255,63,127,127,255,127,127,255,127,127,127,63,127,511,63,127,255,127,127,255,127,127,127,511,127,63,63,255,255,511,187.16
208,511,127,255,127,63,127,255,63,255,127,63,127,127,255,127,63,255,255,511,127,255,63,127,127,255,127,127,255,127,127,127,63,127,511,63,127,255,127,127,255,127,127,127,511,127,63,63,255,255,511,187.16
209,511,127,255,127,63,127,255,63,255,127,63,127,127,255,127,63,255,255,511,127,255,63,127,127,255,127,127,255,127,127,127,63,127,511,63,127,255,127,127,255,127,127,127,511,127,63,63,255,255,511,187.16
210,511,127,255,127,63,127,255,63,255,127,63,127,127,255,127,63,255,255,511,127,255,63,127,127,255,127,127,255,127,127,127,63,127,511,63,127,255,127,127,255,127,127,127,511,127,63,63,255,255,511,187.16
211,511,127,255,127,63,127,255,63,255,127,63,127,127,255,127,63,255,255,511,127,255,63,127,127,255,127,127,255,127,127,127,63,127,511,63,127,255,127,127,255,127,127,127,511,127,63,63,255,255,511,187.16
212,511,127,255,127,63,127,255,63,255,127,63,127,127,255,127,63,255,255,511,127,255,63,127,127,255,127,127,255,127,127,127,63,127,511,63,127,255,127,127,255,127,127,127,511,127,63,63,255,255,511,187.16
213,511,127,255,127,63,127,255,63,255,127,63,127,127,255,127,63,255,255,511,127,255,63,127,127,255,127,127,255,127,127,127,63,127,511,63,127,255,127,127,255,127,127,127,511,127,63,63,255,255,511,187.16
214,511,127,255,127,63,127,255,63,255,127,63,127,127,255,127,63,255,255,511,127,255,63,127,127,255,127,127,255,127,127,127,63,127,511,63,127,255,127,127,255,127,127,127,511,127,63,63,255,255,511,187.16
215,511,127,255,127,63,127,255,63,255,127,63,127,127,255,127,63,255,255,511,127,255,63,127,127,255,127,127,255,127,127,127,63,127,511,63,127,255,127,127,255,127,127,127,511,127,63,63,255,255,511,187.16
216,511,127,255,127,63,127,255,63,255,127,63,127,127,255,127,63,255,255,511,127,255,63,127,127,255,127,127,255,127,127,127,63,127,511,63,127,255,127,127,255,255,127,127,511,127,63,63,255,255,511,189.72
217,511,127,255,127,63,127,255,63,255,127,63,127,127,255,127,63,255,255,511,127,255,63,127,127,255,127,127,255,127,127,127,63,127,511,63,127,255,127,127,255,255,127,127,511,127,63,63,255,255,511,189.72
218,511,127,255,127,63,127,255,63,255,127,63,127,127,255,127,63,255,255,511,127,255,63,127,127,255,127,127,255,127,127,127,63,127,511,63,127,255,127,127,255,255,127,127,511,127,63,63,255,255,511,189.72
219,511,127,255,127,63,127,255,63,255,127,63,127,127,255,127,63,255,255,511,127,255,63,127,127,255,127,127,255,127,127,127,63,127,511,63,127,255,127,127,255,255,127,127,511,127,63,63,255,255,511,189.72
220,511,127,255,127,63,127,255,63,255,127,63,127,127,255,127,63,255,255,511,127,255,63,127,127,255,127,127,255,127,127,127,63,127,511,63,127,255,127,127,255,255,127,127,511,127,63,63,255,255,511,189.72
221,511,127,255,255,63,127,255,63,255,127,63,127,127,255,127,63,255,255,511,127,255,63,127,127,255,127,127,255,127,127,127,127,127,511,63,127,255,127,127,255,255,127,127,511,127,63,63,255,255,511,193.56
222,511,127,255,255,63,127,255,63,255,127,63,127,127,255,127,63,255,255,511,127,255,63,127,127,255,127,255,255,127,127,127,127,127,511,63,127,255,127,127,255,255,255,127,511,127,63,63,255,255,511,198.68
223,511,127,255,255,63,127,255,63,255,127,63,127,127,255,127,63,255,255,511,127,255,63,127,127,255,127,255,255,127,127,127,127,127,511,63,127,255,127,127,255,255,255,127,511,127,63,63,255,255,511,198.68
224,511,127,255,255,63,127,255,63,255,127,63,127,127,255,255,63,255,255,511,127,255,63,127,127,255,127,255,255,127,127,127,127,127,511,63,127,255,127,127,255,255,255,127,511,127,63,63,255,255,511,201.24
225,511,127,255,255,63,127,255,63,255,127,63,127,127,255,255,63,255,255,511,127,255,63,127,127,255,127,255,255,127,127,127,127,127,511,63,127,255,127,127,255,255,255,127,511,127,63,63,255,255,511,201.24
226,511,127,255,255,63,127,255,63,255,127,63,127,127,255,255,63,255,255,511,127,255,63,127,127,255,127,255,255,127,127,127,127,127,511,63,127,255,127,127,255,255,255,127,511,127,63,63,255,255,511,201.24
227,511,127,255,255,63,127,255,63,255,127,63,127,127,255,255,63,255,255,511,127,255,63,127,127,255,127,255,255,127,127,127,127,127,511,63,127,255,127,127,255,255,255,127,511,127,63,63,255,255,511,201.24
228,511,127,255,255,63,127,255,63,255,255,63,127,127,255,255,63,255,255,511,127,255,63,127,127,255,127,255,255,127,127,127,127,127,511,63,127,255,127,127,255,255,255,127,511,127,63,63,255,255,511,203.8
229,511,127,255,255,63,127,255,63,255,255,63,127,127,255,255,63,255,255,511,127,255,63,127,127,255,127,255,255,127,127,127,127,127,511,63,127,255,127,127,255,255,255,127,511,127,63,63,255,255,511,203.8
230,511,127,255,255,63,127,255,63,255,255,63,127,127,255,255,63,255,255,511,127,255,63,127,127,255,127,255,255,127,127,127,127,127,511,63,127,255,127,127,255,255,255,127,511,127,63,63,255,255,511,203.8
231,511,127,255,255,63,127,255,63,255,255,63,127,127,255,255,63,255,255,511,127,255,63,127,127,255,127,255,255,127,127,127,127,127,511,63,127,255,127,127,255,255,255,127,511,127,127,63,255,255,511,205.08
232,511,127,255,255,63,127,255,63,255,255,63,127,127,255,255,63,255,255,511,127,255,63,127,127,255,127,255,255,127,127,127,127,127,511,63,127,255,127,127,255,255,255,127,511,127,127,63,255,255,511,205.08
233,511,127,255,255,63,127,255,63,255,511,63,127,127,255,255,63,255,255,511,127,255,63,127,127,255,127,255,255,127,127,127,127,127,511,63,127,255,127,127,255,255,255,127,511,127,127,63,255,255,511,210.2
234,511,127,255,255,63,127,255,63,255,511,63,127,127,255,255,63,255,255,511,127,255,63,127,127,255,127,255,255,127,127,255,127,127,511,63,127,255,127,127,255,255,255,127,511,127,127,63,255,255,511,212.76
235,511,127,255,255,63,127,255,63,255,511,63,127,127,255,255,63,255,255,511,127,255,63,127,127,255,127,255,255,127,127,255,127,127,511,63,127,255,127,127,255,255,255,127,511,127,127,63,255,255,511,212.76
236,511,127,255,255,63,127,255,63,255,511,63,127,127,255,255,63,255,255,511,127,255,63,127,127,255,127,255,255,127,127,255,127,127,511,63,127,255,127,127,255,255,255,127,511,127,127,63,255,255,511,212.76
237,511,127,255,255,63,127,255,63,255,511,63,127,127,255,255,63,255,255,511,127,255,63,127,127,255,127,255,255,127,127,255,127,127,511,63,127,255,127,127,255,255,255,127,511,127,127,63,255,255,511,212.76
238,511,127,255,255,63,127,255,63,255,511,63,127,127,255,255,63,255,255,511,127,255,63,127,127,255,127,255,255,127,127,255,127,127,511,63,127,255,127,127,255,255,255,127,511,127,127,63,255,255,511,212.76
239,511,127,255,255,63,127,255,63,255,511,63,127,127,255,255,63,255,255,511,127,255,63,127,127,255,127,255,255,127,127,255,127,127,511,63,127,255,127,127,255,255,255,127,511,127,127,63,255,255,511,212.76
240,511,127,255,255,63,127,255,63,255,511,63,127,127,255,255,63,255,255,511,127,255,63,127,127,255,127,255,255,127,127,255,127,127,511,63,127,255,127,127,255,255,255,127,511,127,127,63,255,255,511,212.76
241,511,127,255,255,63,127,255,63,255,511,63,127,127,255,255,63,255,255,511,127,255,63,127,127,255,127,255,255,127,127,255,127,127,511,63,127,255,127,127,255,255,255,127,511,127,127,63,255,255,511,212.76
242,511,127,255,255,63,127,255,63,255,511,63,127,127,255,255,63,255,255,511,127,255,63,127,127,255,127,255,255,127,127,255,127,127,511,127,255,255,127,127,255,255,255,127,511,127,127,63,255,255,511,216.6
